Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Maya Home,,,,2022-04-20 15:25:30,2022-04-20 15:29:40,4m - 10.729s,FAILED
,,,,,,,
Test Cases/MayaHome/mayahome_CESearchProperties,,,,2022-04-20 15:25:30,2022-04-20 15:26:36,1m - 6.646s,PASSED
"startApplication(appPathSIT, false)",,,,2022-04-20 15:25:30,2022-04-20 15:25:43,13.071s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/dashboard - more3dotsBtn""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:25:43,2022-04-20 15:25:49,5.666s,PASSED
delay(3),,,,2022-04-20 15:25:49,2022-04-20 15:25:52,3.016s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 3/home2u - Btn""), 0)",,,,2022-04-20 15:25:52,2022-04-20 15:25:54,1.964s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/onboardWelcomeSkipBtn""), 0, OPTIONAL))",,,,2022-04-20 15:25:54,2022-04-20 15:25:57,2.995s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/property - Header""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:25:57,2022-04-20 15:26:01,4.273s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/discover - Header""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:01,2022-04-20 15:26:02,0.405s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/Search properties - Txtfield""), 0)",,,,2022-04-20 15:26:02,2022-04-20 15:26:02,0.748s,PASSED
"setText(findTestObject(""MayaHome/mayahome - MobileSpy 1/searchproperties - editTxt""), findTestData(""mayahomeCredentials"").getValue(3, 1), 0)",,,,2022-04-20 15:26:02,2022-04-20 15:26:04,1.879s,PASSED
hideKeyboard(),,,,2022-04-20 15:26:04,2022-04-20 15:26:05,1.166s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-04-20 15:26:05,2022-04-20 15:26:07,2.003s,PASSED
"waitForElementPresent(findTestObject(""MayaHome/mayahome - MobileSpy 2/propertyDisplayCard - Frame""), 0)",,,,2022-04-20 15:26:07,2022-04-20 15:26:08,0.784s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 2/propertyDisplayCard - Frame""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:08,2022-04-20 15:26:08,0.189s,PASSED
"doubleTap(findTestObject(""MayaHome/mayahome - MobileSpy 2/propertyDisplayCard - Frame""), 0)",,,,2022-04-20 15:26:08,2022-04-20 15:26:10,1.816s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-04-20 15:26:10,2022-04-20 15:26:13,3.002s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertyName - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:13,2022-04-20 15:26:14,0.518s,PASSED
"propertyName = getText(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertyName - Txt""), 0)",,,,2022-04-20 15:26:14,2022-04-20 15:26:14,0.517s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertyPrice - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:14,2022-04-20 15:26:15,0.609s,PASSED
"propertyPrice = getText(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertyPrice - Txt""), 0)",,,,2022-04-20 15:26:15,2022-04-20 15:26:15,0.523s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertySize - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:15,2022-04-20 15:26:16,0.527s,PASSED
"propertySize = getText(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertySize - Txt""), 0)",,,,2022-04-20 15:26:16,2022-04-20 15:26:16,0.538s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/unitType - txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:16,2022-04-20 15:26:17,0.528s,PASSED
"unitType = getText(findTestObject(""MayaHome/mayahome - MobileSpy 6/unitType - txt""), 0)",,,,2022-04-20 15:26:17,2022-04-20 15:26:17,0.502s,PASSED
"scrollToText(""Unit Types"")",,,,2022-04-20 15:26:17,2022-04-20 15:26:22,4.824s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/unitType - Header""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:22,2022-04-20 15:26:23,0.722s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/unitTypeVisualCard1 - Img""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:23,2022-04-20 15:26:24,0.619s,PASSED
"scrollToText(""Check Eligibility"")",,,,2022-04-20 15:26:24,2022-04-20 15:26:35,11.398s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/developer - Header""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:35,2022-04-20 15:26:35,0.230s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/developerNameCEscreen - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-20 15:26:35,2022-04-20 15:26:35,0.202s,PASSED
"developerName = getText(findTestObject(""MayaHome/mayahome - MobileSpy 6/developerNameCEscreen - Txt""), 0)",,,,2022-04-20 15:26:35,2022-04-20 15:26:36,0.413s,PASSED
"println(""Property Name: "" + propertyName)",,,,2022-04-20 15:26:36,2022-04-20 15:26:36,0.002s,PASSED
"println(""Property Price: "" + propertyPrice)",,,,2022-04-20 15:26:36,2022-04-20 15:26:36,0.000s,PASSED
"println(""Property Size: "" + propertySize)",,,,2022-04-20 15:26:36,2022-04-20 15:26:36,0.001s,PASSED
"println(""Unit Type: "" + unitType)",,,,2022-04-20 15:26:36,2022-04-20 15:26:36,0.000s,PASSED
"println(""Developer Name"" + developerName)",,,,2022-04-20 15:26:36,2022-04-20 15:26:36,0.000s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/checkeligibility - Btn""), 0)",,,,2022-04-20 15:26:36,2022-04-20 15:26:36,0.675s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CEAgreementCheck,,,,2022-04-20 15:26:36,2022-04-20 15:27:03,26.134s,PASSED
"if (verifyElementExist(findTestObject(""MayaHome/mayahome - MobileSpy 2/header6DigitPin - Txt""), 0, OPTIONAL))",,,,2022-04-20 15:26:37,2022-04-20 15:26:51,13.870s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/checkEligibility - Header""), 0)",,,,2022-04-20 15:26:51,2022-04-20 15:27:01,10.160s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/checkEligibilityAgreement - Header""), 0)",,,,2022-04-20 15:27:01,2022-04-20 15:27:01,0.189s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/checkEligibilityAgreement - Txt""), 0)",,,,2022-04-20 15:27:01,2022-04-20 15:27:01,0.211s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/termagreement - tickBtn""), 0)",,,,2022-04-20 15:27:01,2022-04-20 15:27:02,0.377s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/confirm - Btn""), 0)",,,,2022-04-20 15:27:02,2022-04-20 15:27:03,1.070s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CEAgentPropertyData,,,,2022-04-20 15:27:03,2022-04-20 15:27:14,11.782s,PASSED
"setText(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyagent - Txtfield""), findTestData(""mayahomeCredentials"").getValue(2, 1), 0)",,,,2022-04-20 15:27:03,2022-04-20 15:27:07,4.115s,PASSED
