Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Maya Home,,,,2022-04-26 09:19:34,2022-04-26 09:24:55,5m - 20.612s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CESearchProperties,,,,2022-04-26 09:19:35,2022-04-26 09:21:02,1m - 27.500s,PASSED
"startApplication(appPathSIT, false)",,,,2022-04-26 09:19:35,2022-04-26 09:19:47,11.948s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/dashboard - more3dotsBtn""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:19:47,2022-04-26 09:19:53,6.450s,PASSED
delay(3),,,,2022-04-26 09:19:53,2022-04-26 09:19:56,3.020s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 3/home2u - Btn""), 0)",,,,2022-04-26 09:19:56,2022-04-26 09:20:01,4.923s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/onboardWelcomeSkipBtn""), 0, OPTIONAL))",,,,2022-04-26 09:20:01,2022-04-26 09:20:21,20.120s,PASSED
else,,,,2022-04-26 09:20:21,2022-04-26 09:20:21,0.001s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/property - Header""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:21,2022-04-26 09:20:22,0.392s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/discover - Header""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:22,2022-04-26 09:20:23,0.872s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/Search properties - Txtfield""), 0)",,,,2022-04-26 09:20:23,2022-04-26 09:20:23,0.635s,PASSED
"setText(findTestObject(""MayaHome/mayahome - MobileSpy 1/searchproperties - editTxt""), findTestData(""mayahomeCredentials"").getValue(3, 1), 0)",,,,2022-04-26 09:20:23,2022-04-26 09:20:25,1.980s,PASSED
hideKeyboard(),,,,2022-04-26 09:20:25,2022-04-26 09:20:26,1.068s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-04-26 09:20:26,2022-04-26 09:20:28,2.002s,PASSED
"waitForElementPresent(findTestObject(""MayaHome/mayahome - MobileSpy 2/propertyDisplayCard - Frame""), 0)",,,,2022-04-26 09:20:28,2022-04-26 09:20:29,0.784s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 2/propertyDisplayCard - Frame""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:29,2022-04-26 09:20:29,0.178s,PASSED
"doubleTap(findTestObject(""MayaHome/mayahome - MobileSpy 2/propertyDisplayCard - Frame""), 0)",,,,2022-04-26 09:20:29,2022-04-26 09:20:32,2.742s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-04-26 09:20:32,2022-04-26 09:20:35,3.006s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertyName - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:35,2022-04-26 09:20:36,0.532s,PASSED
"propertyName = getText(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertyName - Txt""), 0)",,,,2022-04-26 09:20:36,2022-04-26 09:20:36,0.870s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertyPrice - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:36,2022-04-26 09:20:37,0.966s,PASSED
"propertyPrice = getText(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertyPrice - Txt""), 0)",,,,2022-04-26 09:20:37,2022-04-26 09:20:38,0.473s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertySize - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:38,2022-04-26 09:20:38,0.469s,PASSED
"propertySize = getText(findTestObject(""MayaHome/mayahome - MobileSpy 6/propertySize - Txt""), 0)",,,,2022-04-26 09:20:38,2022-04-26 09:20:39,0.470s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/unitType - txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:39,2022-04-26 09:20:39,0.460s,PASSED
"unitType = getText(findTestObject(""MayaHome/mayahome - MobileSpy 6/unitType - txt""), 0)",,,,2022-04-26 09:20:39,2022-04-26 09:20:40,0.534s,PASSED
"scrollToText(""Unit Types"")",,,,2022-04-26 09:20:40,2022-04-26 09:20:45,5.005s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/unitType - Header""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:45,2022-04-26 09:20:46,0.713s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/unitTypeVisualCard1 - Img""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:46,2022-04-26 09:20:46,0.529s,PASSED
"scrollToText(""Check Eligibility"")",,,,2022-04-26 09:20:46,2022-04-26 09:20:59,12.709s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/developer - Header""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:20:59,2022-04-26 09:21:00,1.561s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/developerNameCEscreen - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 09:21:00,2022-04-26 09:21:01,0.464s,PASSED
