Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyagent - Txtfield""), findTestData(""mayahomeCredentials"").getValue(2, 1), 0)",,,,2022-04-26 08:14:27,2022-04-26 08:14:31,4.235s,PASSED
"staffNumber = getText(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNumberEnter - Txt""), 0)",,,,2022-04-26 08:14:31,2022-04-26 08:14:32,0.836s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/agentSelectConfirm - Btn""), 0)",,,,2022-04-26 08:14:32,2022-04-26 08:14:32,0.381s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-04-26 08:14:32,2022-04-26 08:14:34,2.004s,PASSED
"waitForElementPresent(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNameHeader - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:14:34,2022-04-26 08:14:37,3.248s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNameHeader - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:14:37,2022-04-26 08:14:37,0.199s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNameReview - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:14:37,2022-04-26 08:14:38,0.192s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNumberHeader - Txt""), 0, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:14:38,2022-04-26 08:14:38,0.223s,PASSED
"verifyElementText(findTestObject(""MayaHome/mayahome - MobileSpy 4/staffNumberReview - Txt""), staffNumber, CONTINUE_ON_FAILURE)",,,,2022-04-26 08:14:38,2022-04-26 08:14:38,0.225s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/agentSelectYes - Btn""), 0)",,,,2022-04-26 08:14:38,2022-04-26 08:14:38,0.371s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CEUnitType,,,,2022-04-26 08:14:38,2022-04-26 08:14:50,11.173s,PASSED
"waitForElementPresent(findTestObject(""MayaHome/mayahome - MobileSpy 2/headerPropertyName(UnitType) - Txt""), 5)",,,,2022-04-26 08:14:39,2022-04-26 08:14:42,3.017s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/UTpropertyName - Txt""), 0)",,,,2022-04-26 08:14:42,2022-04-26 08:14:42,0.383s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/UTpropertyLayout - Img""), 0)",,,,2022-04-26 08:14:42,2022-04-26 08:14:42,0.352s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 6/UTpropertyPrice - Txt""), 0)",,,,2022-04-26 08:14:42,2022-04-26 08:14:43,0.348s,PASSED
"verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 2/unittypeCornerLot - Frame""), 0)",,,,2022-04-26 08:14:43,2022-04-26 08:14:43,0.389s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 2/unittypeCornerLot - Frame""), 0)",,,,2022-04-26 08:14:43,2022-04-26 08:14:44,0.527s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/unitselectionconfirm - Btn""), 0)",,,,2022-04-26 08:14:44,2022-04-26 08:14:45,0.936s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-04-26 08:14:45,2022-04-26 08:14:50,5.004s,PASSED
,,,,,,,
Test Cases/MayaHome/mayahome_CEReviewApplication,,,,2022-04-26 08:14:50,2022-04-26 08:21:16,6m - 26.052s,FAILED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyPrice - Txtfield""), 0)",,,,2022-04-26 08:14:50,2022-04-26 08:14:50,0.536s,PASSED
"propertypriceEnter = findTestData(""mayahomeCredentials"").getValue(4, 1)",,Change row on test data for different Property Price,,2022-04-26 08:14:50,2022-04-26 08:14:50,0.032s,PASSED
"for ([i = 0, i <= 7, (i++)])",,,,2022-04-26 08:14:50,2022-04-26 08:15:00,9.397s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/pinPropertyPrice - check""), 0)",,,,2022-04-26 08:15:00,2022-04-26 08:15:01,1.007s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/downpaymentAmount - Btn""), 0)",,,,2022-04-26 08:15:01,2022-04-26 08:15:02,1.485s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/downpaymentEnter - Txtfield""), 0)",,,,2022-04-26 08:15:02,2022-04-26 08:15:04,1.177s,PASSED
"downpaymentEnter = findTestData(""mayahomeCredentials"").getValue(5, 1)",,Change row on test data for different Downpayment Price,,2022-04-26 08:15:04,2022-04-26 08:15:04,0.108s,PASSED
"for ([i = 0, i <= 6, (i++)])",,,,2022-04-26 08:15:04,2022-04-26 08:15:11,7.840s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/pinPropertyPrice - check""), 0)",,,,2022-04-26 08:15:11,2022-04-26 08:15:12,0.941s,PASSED
"propertyPrice = ""RM "" + getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/propertyPrice - Txt""), 0)",,,,2022-04-26 08:15:12,2022-04-26 08:15:14,1.280s,PASSED
"downpaymentPrice = ""RM "" + getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/downpaymentAmount - Txt""), 0)",,,,2022-04-26 08:15:14,2022-04-26 08:15:14,0.356s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyPriceContinue - Btn""), 0)",,,,2022-04-26 08:15:14,2022-04-26 08:15:15,0.460s,PASSED
delay(5),,,,2022-04-26 08:15:15,2022-04-26 08:15:20,5.007s,PASSED
"loanAmount = getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/agreedLoanAmount - Txt""), 0)",,,,2022-04-26 08:15:20,2022-04-26 08:15:20,0.306s,PASSED
"loanPeriod = getText(findTestObject(""MayaHome/mayahome - MobileSpy 2/agreedLoanPeriod - Txt""), 0)",,,,2022-04-26 08:15:20,2022-04-26 08:15:20,0.228s,PASSED
"tap(findTestObject(""MayaHome/mayahome - MobileSpy 1/propertyPriceContinue - Btn""), 0)",,,,2022-04-26 08:15:20,2022-04-26 08:15:20,0.404s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-04-26 08:15:20,2022-04-26 08:15:23,3.003s,PASSED
"callTestCase(findTestCase(""MayaHome/mayahome_CEPersonalDetail""), null)",,,,2022-04-26 08:15:23,2022-04-26 08:16:10,46.929s,PASSED
"callTestCase(findTestCase(""MayaHome/mayahome_CEMonthlyIncome""), null)",,,,2022-04-26 08:16:10,2022-04-26 08:16:49,38.124s,PASSED
"if (verifyElementExist(findTestObject(""MayaHome/mayahome - MobileSpy 2/hederAdditionalInfo - Txt""), 0, OPTIONAL))",,,,2022-04-26 08:16:49,2022-04-26 08:17:09,20.264s,PASSED
else,,,,2022-04-26 08:17:09,2022-04-26 08:17:09,0.000s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-04-26 08:17:09,2022-04-26 08:17:14,5.004s,PASSED
"if (verifyElementVisible(findTestObject(""MayaHome/mayahome - MobileSpy 2/successStatement - Txt""), 0, OPTIONAL))",,,,2022-04-26 08:17:14,2022-04-26 08:21:16,4m - 1.884s,PASSED
